Node,degree,indegree_files_defines,outdegree_files_defines,indegree_files_calls,outdegree_files_calls,betweenness,closeness,pagerank,hubs,authorities,eigenvector,combined_score
\src\queries\java::spaceDeclaration,0.0,,,,,,1.0,0.1111111111111111,1.1031640622083079e-15,1.3668177059755054e-15,1.0,2.1111111111111134
\src\queries\java::extraAssignmentCode,0.0,,,,,,1.0,0.1111111111111111,1.1031640622083079e-15,1.3708334448027842e-15,1.0,2.1111111111111134
\src\queries\java::calls,0.0,,,,,,1.0,0.1111111111111111,1.1031640622083079e-15,1.3361642034062158e-15,1.0,2.1111111111111134
\src\queries\java::anyAssignments,0.0,,,,,,1.0,0.1111111111111111,1.1031640622083079e-15,1.3374388824517248e-15,1.0,2.1111111111111134
\src\queries\java::javaQueries,0.0,,,,,,1.0,0.1111111111111111,1.1031640622083079e-15,1.3880872112283349e-15,1.0,2.1111111111111134
\src\model\consts::languageExtensionMap,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.8369797365042794e-15,1.0,2.100000000000003
\src\model\consts::excludedExtensions,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.837945324561506e-15,1.0,2.100000000000003
\src\model\consts::languages,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.7492825622522981e-15,1.0,2.100000000000003
\src\model\consts::excludedFolders,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.785141989392883e-15,1.0,2.100000000000003
\src\model\consts::AllowedTypes,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.807708442332857e-15,1.0,2.100000000000003
\src\model\consts::newClassMethodsMap,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.6837890275758335e-15,1.0,2.100000000000003
\src\model\consts::itselfClassMap,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.803594094794047e-15,1.0,2.100000000000003
\src\model\consts::indexSuffixesMap,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.7725010222128135e-15,1.0,2.100000000000003
\src\model\consts::AllowedTypesArray,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.7604929110289985e-15,1.0,2.100000000000003
\src\model\consts::treeSitterCommentTypes,0.0,,,,,,1.0,0.10000000000000006,1.1031640622083079e-15,1.794339313825777e-15,1.0,2.100000000000003
\src\tools\function_tools::topNSimilar,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.994149378070105e-15,1.0,2.0833333333333366
\src\tools\function_tools::similarToDescription,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.8878506703072834e-15,1.0,2.0833333333333366
\src\tools\function_tools::getCodeDescription,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.9328510505783384e-15,1.0,2.0833333333333366
\src\tools\function_tools::getUserToolsAndPrompt,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.8900606881651774e-15,1.0,2.0833333333333366
\src\tools\function_tools::getCodebyNodeIdDescription,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.8632574683555495e-15,1.0,2.083333333333336
\src\tools\function_tools::getCode,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.8715146198626154e-15,1.0,2.083333333333336
\src\tools\function_tools::similarTo,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.85454450817152e-15,1.0,2.083333333333336
\src\tools\function_tools::nodeSeen,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.8636878671569687e-15,1.0,2.083333333333336
\src\tools\function_tools::getGraphLinksById,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.835820009315107e-15,1.0,2.083333333333336
\src\tools\function_tools::Similarity,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.8674988732837403e-15,1.0,2.083333333333336
\src\tools\function_tools::calculateLanguagePercentages,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.855158145191974e-15,1.0,2.083333333333336
\src\tools\function_tools::getGraphNodesById,0.0,,,,,,1.0,0.08333333333333333,1.1031640622083079e-15,1.877763020827612e-15,1.0,2.083333333333336
\src\communities\communities::pos,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,2.152906380165595e-16,1.0,2.0500000000000016
\src\communities\communities::linksFilePath,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.55178280176715e-16,1.0,2.0500000000000016
\src\communities\communities::folder_path,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.4793386619743358e-16,1.0,2.0500000000000016
\src\communities\communities::readJson,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.410289593639446e-16,1.0,2.0500000000000016
\src\communities\communities::cmap,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.2382000635494664e-16,1.0,2.0500000000000016
\src\communities\communities::projectId,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.22679539068345e-16,1.0,2.0500000000000016
\src\communities\communities::constructGraphFromJson,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.245281551643572e-16,1.0,2.0500000000000016
\src\communities\communities::partition,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,2.596106363115309e-16,1.0,2.0500000000000016
\src\communities\communities::nodes_path,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,2.332554171362044e-16,1.0,2.0500000000000016
\src\communities\communities::read_json,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.804624437017428e-16,1.0,2.0500000000000016
\src\communities\communities::links,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.1627904926414696e-16,1.0,2.0500000000000016
\src\communities\communities::wikiNode,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,4.8432692658691636e-17,1.0,2.050000000000001
\src\communities\communities::wikiLink,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,8.999993340127899e-17,1.0,2.050000000000001
\src\communities\communities::construct_graph_from_json,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,0.0,1.0,2.050000000000001
\src\communities\communities::links_path,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,3.413092245343324e-17,1.0,2.050000000000001
\src\communities\communities::graph_to_csv,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,1.0688746367402398e-16,1.0,2.050000000000001
\src\communities\communities::save_json,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,4.3668406441906205e-17,1.0,2.050000000000001
\src\communities\communities::nodes,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,5.390967534022633e-17,1.0,2.050000000000001
\src\communities\communities::G,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,7.64343227487878e-17,1.0,2.050000000000001
\src\communities\communities::nodesFilePath,0.0,,,,,,1.0,0.05000000000000003,1.1031640622083079e-15,8.732653579537766e-17,1.0,2.050000000000001
\src\wiki\wikiGuille,1.0,,,,,,0.0,0.0,1.0,1.5518452367345675e-15,0.0,2.0000000000000013
\src\communities\centrality,1.0,,,,,,0.0,0.0,0.31045095367179015,1.5271597699342705e-15,0.0,1.3104509536717917
\src\communities\communities,0.76,,,,,,0.0,0.0,0.0,1.4672892059890444e-15,0.0,0.7600000000000015
\src\tools\function_tools,0.44,,,,,,0.0,0.0,1.2557903223188702e-15,1.4698047347730414e-15,0.0,0.4400000000000027
\src\model\consts,0.36,,,,,,0.0,0.0,1.1920184139059417e-15,1.5680801541661253e-15,0.0,0.3600000000000027
\src\model\utils,0.32,,,,,,0.0,0.0,1.1744961773929578e-15,1.540279551513858e-15,0.0,0.3200000000000027
\src\wiki\utils,0.32,,,,,,0.0,0.0,1.1024191491739428e-15,1.5029147137870405e-15,0.0,0.3200000000000026
\src\queries\java,0.32,,,,,,0.0,0.0,1.0391604447440074e-15,1.5580445132862511e-15,0.0,0.3200000000000026
\src\queries\php,0.28,,,,,,0.0,0.0,1.1186223304510642e-15,1.6554868043377375e-15,0.0,0.2800000000000028
\src\queries\typescript,0.28,,,,,,0.0,0.0,1.0896279859259212e-15,1.681152247206739e-15,0.0,0.2800000000000028
\src\queries\c,0.28,,,,,,0.0,0.0,1.1467300397022247e-15,1.569848246046383e-15,0.0,0.28000000000000275
\src\queries\javascript,0.28,,,,,,0.0,0.0,1.1640815497591001e-15,1.5534445238679641e-15,0.0,0.28000000000000275
\src\queries\python,0.28,,,,,,0.0,0.0,1.1197000236399474e-15,1.5661585458151247e-15,0.0,0.2800000000000027
\src\utils\db,0.24,,,,,,0.0,0.0,1.1799112423209718e-15,1.5819434078877019e-15,0.0,0.24000000000000277
\src\model\codebase,0.24,,,,,,0.0,0.0,1.108039319327665e-15,1.5632312797140858e-15,0.0,0.24000000000000266
\src\utils\git,0.2,,,,,,0.0,0.0,1.1533178946305316e-15,1.551474217156319e-15,0.0,0.20000000000000273
\src\utils\ai,0.2,,,,,,0.0,0.0,1.1445459523980152e-15,1.5707784881183495e-15,0.0,0.20000000000000273
\src\wiki\prompts,0.2,,,,,,0.0,0.0,1.0982391871119475e-15,1.5533582639017382e-15,0.0,0.20000000000000268
\src\routes\graphs,0.16,,,,,,0.0,0.0,1.0626529376002878e-15,1.548773194054215e-15,0.0,0.1600000000000026
\src\routes\create_graph,0.12,,,,,,0.0,0.0,1.0566686054199889e-15,1.5609575902998098e-15,0.0,0.1200000000000026
\src\model\calls,0.08,,,,,,0.0,0.0,1.1438079373364462e-15,1.5456831027261766e-15,0.0,0.08000000000000268
\src\utils\rag,0.08,,,,,,0.0,0.0,1.0834885802175164e-15,1.5410994488308025e-15,0.0,0.08000000000000262
\src\routes\create_graph-test,0.04,,,,,,0.0,0.0,1.0990691987379522e-15,1.6393332707289343e-15,0.0,0.040000000000002735
\tests\javascript.test,0.04,,,,,,0.0,0.0,1.1073719670978747e-15,1.5892035023000983e-15,0.0,0.0400000000000027
\tests\python.test,0.04,,,,,,0.0,0.0,1.1047670735948095e-15,1.5892035023000983e-15,0.0,0.04000000000000269
\src\wiki\wiki,0.04,,,,,,0.0,0.0,1.1173134379395724e-15,1.5700716335448295e-15,0.0,0.040000000000002686
\tests\c.test,0.04,,,,,,0.0,0.0,1.0912490184704751e-15,1.5791958473474703e-15,0.0,0.04000000000000267
\src\queries\index,0.04,,,,,,0.0,0.0,1.1025946344731663e-15,1.5560600623173283e-15,0.0,0.04000000000000266
\src\index,0.04,,,,,,0.0,0.0,1.1050887805251455e-15,1.548127214420295e-15,0.0,0.04000000000000265
\llamaindex,0.04,,,,,,0.0,0.0,1.0975627025670164e-15,1.5521561280342812e-15,0.0,0.04000000000000265
\src\utils\utils,0.04,,,,,,0.0,0.0,1.1049361674304225e-15,1.5425618529621065e-15,0.0,0.040000000000002645
\tests\php.test,0.04,,,,,,0.0,0.0,1.1031640622083079e-15,1.5336324409013726e-15,0.0,0.04000000000000264
\tests\java.test,0.04,,,,,,0.0,0.0,1.1288122443923352e-15,1.4845701657676537e-15,0.0,0.04000000000000262
\src\utils\bitbucket\refresh-token,0.0,,,,,,0.0,0.0,1.151706499377451e-15,1.5643217855222995e-15,0.0,2.7160282848997504e-15
\src\utils\gitlab\refresh-token,0.0,,,,,,0.0,0.0,1.0976667170520857e-15,1.5595550627538161e-15,0.0,2.657221779805902e-15
